,Datetime,Zone,actual,pred
7048,2015-06-26 02:00:00,Woodhaven,2.0,1.9948055
7049,2015-06-26 02:00:00,Woodside,2.0,4.0425277
7050,2015-06-26 03:00:00,Astoria,14.0,16.430516
7051,2015-06-26 03:00:00,Battery Park City,17.0,7.535417
7052,2015-06-26 03:00:00,Bay Ridge,3.0,3.5046237000000002
7053,2015-06-26 03:00:00,Bayside,3.0,1.7872238999999999
7054,2015-06-26 03:00:00,Bedford-Stuyvesant,19.0,22.7171017
7055,2015-06-26 03:00:00,Belmont,1.0,1.2506788
7056,2015-06-26 03:00:00,Bensonhurst,0.0,0.8010548000000001
7057,2015-06-26 03:00:00,Boerum Hill,4.0,5.4452615
7058,2015-06-26 03:00:00,Borough Park,0.0,1.1412403999999998
7059,2015-06-26 03:00:00,Brooklyn Heights,5.0,4.72855
7060,2015-06-26 03:00:00,Brownsville,0.0,1.1027498
7061,2015-06-26 03:00:00,Bushwick,31.0,52.806471
7062,2015-06-26 03:00:00,Canarsie,0.0,2.0664296
7063,2015-06-26 03:00:00,Carroll Gardens,7.0,2.5315027000000003
7064,2015-06-26 03:00:00,Central Park,2.0,1.499162
7065,2015-06-26 03:00:00,Chelsea,86.0,74.34908
7066,2015-06-26 03:00:00,Chinatown,4.0,9.111872
7067,2015-06-26 03:00:00,Civic Center,37.0,28.717097999999996
7068,2015-06-26 03:00:00,Clinton Hill,48.0,57.10089500000001
7069,2015-06-26 03:00:00,Cobble Hill,0.0,1.4484714
7070,2015-06-26 03:00:00,Columbia St,0.0,0.6046066999999999
7071,2015-06-26 03:00:00,Concourse,1.0,2.0292253000000002
7072,2015-06-26 03:00:00,Corona,0.0,0.95153797
7073,2015-06-26 03:00:00,Crown Heights,8.0,18.4971688
7074,2015-06-26 03:00:00,Ditmars Steinway,2.0,6.320001599999999
7075,2015-06-26 03:00:00,Downtown Brooklyn,2.0,4.202065
7076,2015-06-26 03:00:00,Dyker Heights,0.0,0.56249493
7077,2015-06-26 03:00:00,East Elmhurst,0.0,1.1408208999999998
7078,2015-06-26 03:00:00,East Flatbush,4.0,5.8836081
7079,2015-06-26 03:00:00,East Harlem,3.0,7.983397500000001
7080,2015-06-26 03:00:00,East New York,2.0,2.2544737
7081,2015-06-26 03:00:00,East Village,71.0,83.29192
7082,2015-06-26 03:00:00,Elmhurst,11.0,5.4744411
7083,2015-06-26 03:00:00,Financial District,27.0,25.037999600000003
7084,2015-06-26 03:00:00,Flatbush,6.0,5.0497346
7085,2015-06-26 03:00:00,Flatiron District,25.0,23.831802
7086,2015-06-26 03:00:00,Flatlands,3.0,2.7300057
7087,2015-06-26 03:00:00,Flushing,5.0,5.765398299999999
7088,2015-06-26 03:00:00,Forest Hills,2.0,3.9632642
7089,2015-06-26 03:00:00,Fort Greene,13.0,5.419299
7090,2015-06-26 03:00:00,Glendale,3.0,1.4154364
7091,2015-06-26 03:00:00,Gowanus,4.0,3.0386029999999997
7092,2015-06-26 03:00:00,Gramercy,48.0,48.884861
7093,2015-06-26 03:00:00,Greenpoint,8.0,20.393902
7094,2015-06-26 03:00:00,Greenwich Village,39.0,39.339382
7095,2015-06-26 03:00:00,Harlem,15.0,21.9787003
7096,2015-06-26 03:00:00,Inwood,2.0,3.0439785
7097,2015-06-26 03:00:00,Jackson Heights,8.0,4.4087324
7098,2015-06-26 03:00:00,Jamaica,1.0,3.0564394
7099,2015-06-26 03:00:00,Jamaica Hills,2.0,2.3590082999999997
7100,2015-06-26 03:00:00,John F. Kennedy International Airport,13.0,17.809803
7101,2015-06-26 03:00:00,Kensington,3.0,1.0186381
7102,2015-06-26 03:00:00,Kew Gardens,3.0,1.2016065
7103,2015-06-26 03:00:00,Kew Gardens Hills,1.0,1.7717848000000003
7104,2015-06-26 03:00:00,Kips Bay,6.0,9.442732000000001
7105,2015-06-26 03:00:00,LaGuardia Airport,1.0,4.303918
7106,2015-06-26 03:00:00,Little Italy,17.0,21.160861999999998
7107,2015-06-26 03:00:00,Long Island City,12.0,8.4892842
7108,2015-06-26 03:00:00,Lower East Side,43.0,65.28883
7109,2015-06-26 03:00:00,Marine Park,1.0,0.8873806000000001
7110,2015-06-26 03:00:00,Maspeth,4.0,1.7076193
7111,2015-06-26 03:00:00,Middle Village,1.0,1.478513
7112,2015-06-26 03:00:00,Midtown,137.0,109.58926269999999
7113,2015-06-26 03:00:00,Midwood,2.0,0.9323616
7114,2015-06-26 03:00:00,Morningside Heights,9.0,6.6700215
7115,2015-06-26 03:00:00,Murray Hill,15.0,19.024784
7116,2015-06-26 03:00:00,Navy Yard,1.0,0.43915725
7117,2015-06-26 03:00:00,North Riverdale,0.0,0.565472
7118,2015-06-26 03:00:00,Park Slope,13.0,9.954069
7119,2015-06-26 03:00:00,Port Morris,2.0,2.0089683999999997
7120,2015-06-26 03:00:00,Prospect Heights,4.0,4.8596106
7121,2015-06-26 03:00:00,Prospect-Lefferts Gardens,3.0,4.3413324
7122,2015-06-26 03:00:00,Red Hook,1.0,1.8380038
7123,2015-06-26 03:00:00,Rego Park,1.0,1.4259841
7124,2015-06-26 03:00:00,Richmond Hill,0.0,1.9190506999999999
7125,2015-06-26 03:00:00,Ridgewood,2.0,4.7478967
7126,2015-06-26 03:00:00,Sheepshead Bay,2.0,0.5915029
7127,2015-06-26 03:00:00,SoHo,13.0,22.6172877
7128,2015-06-26 03:00:00,South Ozone Park,0.0,1.3489263
7129,2015-06-26 03:00:00,Spuyten Duyvil,1.0,1.5555181999999999
7130,2015-06-26 03:00:00,Stuyvesant Town,3.0,5.0724487
7131,2015-06-26 03:00:00,Sunnyside,7.0,4.1112779999999995
7132,2015-06-26 03:00:00,Sunset Park,6.0,5.8514676
7133,2015-06-26 03:00:00,Theater District,29.0,19.09534
7134,2015-06-26 03:00:00,Two Bridges,4.0,7.8890080000000005
7135,2015-06-26 03:00:00,Upper East Side,25.0,36.3693834
7136,2015-06-26 03:00:00,Upper West Side,29.0,33.7078966
7137,2015-06-26 03:00:00,Vinegar Hill,5.0,2.1279347
7138,2015-06-26 03:00:00,Washington Heights,9.0,10.957343999999999
7139,2015-06-26 03:00:00,West Village,113.0,100.756545
7140,2015-06-26 03:00:00,Williamsburg,65.0,109.949259
7141,2015-06-26 03:00:00,Windsor Terrace,1.0,1.3358908999999999
7142,2015-06-26 03:00:00,Woodhaven,1.0,1.2421583999999999
7143,2015-06-26 03:00:00,Woodside,3.0,3.4427152000000003
7144,2015-06-26 04:00:00,Astoria,19.0,13.7394117
7145,2015-06-26 04:00:00,Battery Park City,6.0,6.2737274
7146,2015-06-26 04:00:00,Bay Ridge,4.0,2.4311388
7147,2015-06-26 04:00:00,Bayside,1.0,1.2087568000000002
7148,2015-06-26 04:00:00,Bedford-Stuyvesant,15.0,15.782347700000003
7149,2015-06-26 04:00:00,Belmont,0.0,0.79066527
7150,2015-06-26 04:00:00,Bensonhurst,0.0,0.6041392
7151,2015-06-26 04:00:00,Boerum Hill,9.0,4.543768
7152,2015-06-26 04:00:00,Borough Park,0.0,0.7545972
7153,2015-06-26 04:00:00,Brooklyn Heights,4.0,4.4729805
7154,2015-06-26 04:00:00,Brownsville,0.0,1.0888046999999998
7155,2015-06-26 04:00:00,Bushwick,26.0,34.441257
7156,2015-06-26 04:00:00,Canarsie,2.0,1.5568748
7157,2015-06-26 04:00:00,Carroll Gardens,2.0,2.2279305
7158,2015-06-26 04:00:00,Central Park,1.0,0.9550605999999999
7159,2015-06-26 04:00:00,Chelsea,55.0,46.367996
7160,2015-06-26 04:00:00,Chinatown,1.0,5.543616
7161,2015-06-26 04:00:00,Civic Center,43.0,19.1644
7162,2015-06-26 04:00:00,Clinton Hill,57.0,41.3803524
7163,2015-06-26 04:00:00,Cobble Hill,0.0,1.3075157
7164,2015-06-26 04:00:00,Columbia St,0.0,0.463013
7165,2015-06-26 04:00:00,Concourse,2.0,1.3442361
7166,2015-06-26 04:00:00,Corona,0.0,0.7494166
7167,2015-06-26 04:00:00,Crown Heights,12.0,12.463899000000001
7168,2015-06-26 04:00:00,Ditmars Steinway,8.0,5.4729486
7169,2015-06-26 04:00:00,Downtown Brooklyn,7.0,4.0296235000000005
7170,2015-06-26 04:00:00,Dyker Heights,0.0,0.53190947
7171,2015-06-26 04:00:00,East Elmhurst,2.0,1.0387883
7172,2015-06-26 04:00:00,East Flatbush,4.0,4.4130481
7173,2015-06-26 04:00:00,East Harlem,7.0,6.9186885
7174,2015-06-26 04:00:00,East New York,3.0,1.5598756
7175,2015-06-26 04:00:00,East Village,53.0,51.610082999999996
7176,2015-06-26 04:00:00,Elmhurst,6.0,4.4177125
7177,2015-06-26 04:00:00,Financial District,21.0,18.7929154
7178,2015-06-26 04:00:00,Flatbush,7.0,4.706126
7179,2015-06-26 04:00:00,Flatiron District,27.0,17.925524
7180,2015-06-26 04:00:00,Flatlands,0.0,2.1971107000000005
7181,2015-06-26 04:00:00,Flushing,4.0,3.8417031999999995
7182,2015-06-26 04:00:00,Forest Hills,5.0,3.6626644
7183,2015-06-26 04:00:00,Fort Greene,6.0,4.0760136
7184,2015-06-26 04:00:00,Glendale,2.0,1.0672591
7185,2015-06-26 04:00:00,Gowanus,0.0,1.6121013000000002
7186,2015-06-26 04:00:00,Gramercy,29.0,30.504421999999998
7187,2015-06-26 04:00:00,Greenpoint,20.0,13.540149
7188,2015-06-26 04:00:00,Greenwich Village,16.0,22.085435
7189,2015-06-26 04:00:00,Harlem,24.0,18.852501699999998
7190,2015-06-26 04:00:00,Inwood,3.0,2.1118810000000003
7191,2015-06-26 04:00:00,Jackson Heights,3.0,4.066219
7192,2015-06-26 04:00:00,Jamaica,4.0,1.7824881999999997
7193,2015-06-26 04:00:00,Jamaica Hills,2.0,1.7590113
7194,2015-06-26 04:00:00,John F. Kennedy International Airport,10.0,13.339807999999998
7195,2015-06-26 04:00:00,Kensington,0.0,1.0158571
7196,2015-06-26 04:00:00,Kew Gardens,1.0,1.1275837
7197,2015-06-26 04:00:00,Kew Gardens Hills,2.0,1.3584595
7198,2015-06-26 04:00:00,Kips Bay,10.0,8.528243
7199,2015-06-26 04:00:00,LaGuardia Airport,0.0,2.6306833999999997
7200,2015-06-26 04:00:00,Little Italy,12.0,12.754638
7201,2015-06-26 04:00:00,Long Island City,8.0,7.143784500000001
7202,2015-06-26 04:00:00,Lower East Side,26.0,27.898567
7203,2015-06-26 04:00:00,Marine Park,4.0,0.5417755
7204,2015-06-26 04:00:00,Maspeth,1.0,1.6435068
7205,2015-06-26 04:00:00,Middle Village,2.0,1.2203534
7206,2015-06-26 04:00:00,Midtown,114.0,72.38270080000001
7207,2015-06-26 04:00:00,Midwood,3.0,0.7953131999999999
7208,2015-06-26 04:00:00,Morningside Heights,4.0,5.3153496
7209,2015-06-26 04:00:00,Murray Hill,22.0,13.3259
7210,2015-06-26 04:00:00,Navy Yard,0.0,0.31693256
7211,2015-06-26 04:00:00,North Riverdale,0.0,0.53794163
7212,2015-06-26 04:00:00,Park Slope,11.0,8.345862
7213,2015-06-26 04:00:00,Port Morris,1.0,1.4498280000000001
7214,2015-06-26 04:00:00,Prospect Heights,3.0,3.2303658
7215,2015-06-26 04:00:00,Prospect-Lefferts Gardens,3.0,3.7087686
7216,2015-06-26 04:00:00,Red Hook,0.0,0.8759531999999999
7217,2015-06-26 04:00:00,Rego Park,1.0,1.2368093
7218,2015-06-26 04:00:00,Richmond Hill,2.0,1.5283423999999999
7219,2015-06-26 04:00:00,Ridgewood,5.0,3.4937599
7220,2015-06-26 04:00:00,Sheepshead Bay,1.0,0.39666808
7221,2015-06-26 04:00:00,SoHo,20.0,14.081622999999999
7222,2015-06-26 04:00:00,South Ozone Park,2.0,1.1873285
7223,2015-06-26 04:00:00,Spuyten Duyvil,1.0,1.223092
7224,2015-06-26 04:00:00,Stuyvesant Town,4.0,5.462289299999999
7225,2015-06-26 04:00:00,Sunnyside,8.0,3.458911
7226,2015-06-26 04:00:00,Sunset Park,6.0,4.37443234
7227,2015-06-26 04:00:00,Theater District,31.0,17.630726
7228,2015-06-26 04:00:00,Two Bridges,10.0,5.764623
7229,2015-06-26 04:00:00,Upper East Side,40.0,33.2546983
7230,2015-06-26 04:00:00,Upper West Side,37.0,30.676179599999998
7231,2015-06-26 04:00:00,Vinegar Hill,2.0,1.830395
7232,2015-06-26 04:00:00,Washington Heights,9.0,9.392736
7233,2015-06-26 04:00:00,West Village,48.0,48.532756
7234,2015-06-26 04:00:00,Williamsburg,74.0,69.76032799999999
7235,2015-06-26 04:00:00,Windsor Terrace,2.0,1.2790807
7236,2015-06-26 04:00:00,Woodhaven,1.0,1.0060284
7237,2015-06-26 04:00:00,Woodside,6.0,2.9618497
7238,2015-06-26 05:00:00,Astoria,20.0,16.075291
7239,2015-06-26 05:00:00,Battery Park City,15.0,7.165038000000001
7240,2015-06-26 05:00:00,Bay Ridge,3.0,2.8089275000000002
7241,2015-06-26 05:00:00,Bayside,1.0,1.0116806
7242,2015-06-26 05:00:00,Bedford-Stuyvesant,23.0,16.5192408
7243,2015-06-26 05:00:00,Belmont,0.0,0.70544016
7244,2015-06-26 05:00:00,Bensonhurst,0.0,0.6453331
7245,2015-06-26 05:00:00,Boerum Hill,7.0,5.960449700000001
7246,2015-06-26 05:00:00,Borough Park,0.0,0.6777541
7247,2015-06-26 05:00:00,Brooklyn Heights,7.0,6.3591584999999995
7248,2015-06-26 05:00:00,Brownsville,0.0,1.2391393999999998
7249,2015-06-26 05:00:00,Bushwick,38.0,29.6954385
7250,2015-06-26 05:00:00,Canarsie,1.0,1.6979898000000002
7251,2015-06-26 05:00:00,Carroll Gardens,2.0,2.9919057000000002
7252,2015-06-26 05:00:00,Central Park,4.0,1.101785
7253,2015-06-26 05:00:00,Chelsea,50.0,36.474306
7254,2015-06-26 05:00:00,Chinatown,6.0,3.3203773
7255,2015-06-26 05:00:00,Civic Center,42.0,19.940748000000003
7256,2015-06-26 05:00:00,Clinton Hill,63.0,40.051851
7257,2015-06-26 05:00:00,Cobble Hill,0.0,1.7252797
7258,2015-06-26 05:00:00,Columbia St,0.0,0.5899774
7259,2015-06-26 05:00:00,Concourse,1.0,1.2713981
7260,2015-06-26 05:00:00,Corona,0.0,0.84704584
7261,2015-06-26 05:00:00,Crown Heights,20.0,12.8838387
7262,2015-06-26 05:00:00,Ditmars Steinway,12.0,6.349996
7263,2015-06-26 05:00:00,Downtown Brooklyn,6.0,5.46594
7264,2015-06-26 05:00:00,Dyker Heights,2.0,0.7663728
7265,2015-06-26 05:00:00,East Elmhurst,3.0,1.2110882
7266,2015-06-26 05:00:00,East Flatbush,6.0,4.5919623
7267,2015-06-26 05:00:00,East Harlem,10.0,8.800246999999999
7268,2015-06-26 05:00:00,East New York,1.0,1.5478266
7269,2015-06-26 05:00:00,East Village,37.0,43.843021
7270,2015-06-26 05:00:00,Elmhurst,7.0,4.2361928
7271,2015-06-26 05:00:00,Financial District,31.0,20.6081089
7272,2015-06-26 05:00:00,Flatbush,8.0,6.026081
7273,2015-06-26 05:00:00,Flatiron District,25.0,15.274957999999998
7274,2015-06-26 05:00:00,Flatlands,3.0,1.9847834
7275,2015-06-26 05:00:00,Flushing,2.0,3.2853094
7276,2015-06-26 05:00:00,Forest Hills,9.0,5.0571957
7277,2015-06-26 05:00:00,Fort Greene,9.0,5.0636315000000005
7278,2015-06-26 05:00:00,Glendale,4.0,1.1969663000000001
7279,2015-06-26 05:00:00,Gowanus,2.0,1.5369315000000001
7280,2015-06-26 05:00:00,Gramercy,39.0,28.302735
7281,2015-06-26 05:00:00,Greenpoint,14.0,14.005227
7282,2015-06-26 05:00:00,Greenwich Village,31.0,20.500775
7283,2015-06-26 05:00:00,Harlem,34.0,21.9322923
7284,2015-06-26 05:00:00,Inwood,4.0,1.9976136999999998
7285,2015-06-26 05:00:00,Jackson Heights,6.0,4.4644265
7286,2015-06-26 05:00:00,Jamaica,2.0,1.3362385
7287,2015-06-26 05:00:00,Jamaica Hills,1.0,1.5997794
7288,2015-06-26 05:00:00,John F. Kennedy International Airport,20.0,18.028185
7289,2015-06-26 05:00:00,Kensington,2.0,1.3053424
7290,2015-06-26 05:00:00,Kew Gardens,5.0,1.3417555
7291,2015-06-26 05:00:00,Kew Gardens Hills,0.0,1.1177846000000002
7292,2015-06-26 05:00:00,Kips Bay,20.0,10.045217
7293,2015-06-26 05:00:00,LaGuardia Airport,1.0,2.5698217999999997
7294,2015-06-26 05:00:00,Little Italy,17.0,12.159621000000001
7295,2015-06-26 05:00:00,Long Island City,6.0,8.3962722
7296,2015-06-26 05:00:00,Lower East Side,23.0,17.373112
7297,2015-06-26 05:00:00,Marine Park,3.0,0.5372366
7298,2015-06-26 05:00:00,Maspeth,0.0,2.0990362
7299,2015-06-26 05:00:00,Middle Village,1.0,1.2599548999999999
7300,2015-06-26 05:00:00,Midtown,108.0,64.4949132
7301,2015-06-26 05:00:00,Midwood,1.0,0.91585976
7302,2015-06-26 05:00:00,Morningside Heights,4.0,5.2201414
7303,2015-06-26 05:00:00,Murray Hill,17.0,12.589353
7304,2015-06-26 05:00:00,Navy Yard,1.0,0.35077953
7305,2015-06-26 05:00:00,North Riverdale,2.0,0.77492946
7306,2015-06-26 05:00:00,Park Slope,10.0,11.248433
7307,2015-06-26 05:00:00,Port Morris,1.0,1.3258066000000002
7308,2015-06-26 05:00:00,Prospect Heights,9.0,3.930792
7309,2015-06-26 05:00:00,Prospect-Lefferts Gardens,7.0,4.306966
7310,2015-06-26 05:00:00,Red Hook,2.0,0.6346498
7311,2015-06-26 05:00:00,Rego Park,2.0,1.4337311000000001
7312,2015-06-26 05:00:00,Richmond Hill,4.0,1.3692659
7313,2015-06-26 05:00:00,Ridgewood,5.0,3.3909763999999996
7314,2015-06-26 05:00:00,Sheepshead Bay,0.0,0.45534414
7315,2015-06-26 05:00:00,SoHo,15.0,13.9166387
7316,2015-06-26 05:00:00,South Ozone Park,2.0,1.2613006000000002
7317,2015-06-26 05:00:00,Spuyten Duyvil,2.0,1.3050423
7318,2015-06-26 05:00:00,Stuyvesant Town,11.0,7.5606446
7319,2015-06-26 05:00:00,Sunnyside,9.0,4.0466843
7320,2015-06-26 05:00:00,Sunset Park,6.0,4.3896922
7321,2015-06-26 05:00:00,Theater District,35.0,18.038563
7322,2015-06-26 05:00:00,Two Bridges,10.0,6.27615
7323,2015-06-26 05:00:00,Upper East Side,74.0,43.342300800000004
7324,2015-06-26 05:00:00,Upper West Side,58.0,40.5569325
7325,2015-06-26 05:00:00,Vinegar Hill,4.0,2.4185052000000002
7326,2015-06-26 05:00:00,Washington Heights,20.0,10.704222699999999
7327,2015-06-26 05:00:00,West Village,54.0,37.493315
7328,2015-06-26 05:00:00,Williamsburg,69.0,60.950779
7329,2015-06-26 05:00:00,Windsor Terrace,5.0,1.9727564999999998
7330,2015-06-26 05:00:00,Woodhaven,3.0,1.1861553999999999
7331,2015-06-26 05:00:00,Woodside,4.0,2.7806783
7332,2015-06-26 06:00:00,Astoria,37.0,22.785441400000003
7333,2015-06-26 06:00:00,Battery Park City,19.0,11.046591000000001
7334,2015-06-26 06:00:00,Bay Ridge,9.0,5.0153956
7335,2015-06-26 06:00:00,Bayside,1.0,1.0631651000000002
7336,2015-06-26 06:00:00,Bedford-Stuyvesant,31.0,23.9421964
7337,2015-06-26 06:00:00,Belmont,0.0,0.8953895000000001
7338,2015-06-26 06:00:00,Bensonhurst,2.0,1.0296627
7339,2015-06-26 06:00:00,Boerum Hill,8.0,9.258188
7340,2015-06-26 06:00:00,Borough Park,3.0,0.8862996
7341,2015-06-26 06:00:00,Brooklyn Heights,12.0,9.691264
7342,2015-06-26 06:00:00,Brownsville,1.0,1.7794693
7343,2015-06-26 06:00:00,Bushwick,33.0,31.610424000000002
7344,2015-06-26 06:00:00,Canarsie,7.0,2.6290941
7345,2015-06-26 06:00:00,Carroll Gardens,6.0,4.553011
7346,2015-06-26 06:00:00,Central Park,2.0,1.9134271
7347,2015-06-26 06:00:00,Chelsea,63.0,39.081673
7348,2015-06-26 06:00:00,Chinatown,5.0,3.1411265999999998
7349,2015-06-26 06:00:00,Civic Center,50.0,30.292118
7350,2015-06-26 06:00:00,Clinton Hill,59.0,49.203807
7351,2015-06-26 06:00:00,Cobble Hill,5.0,2.7662327
7352,2015-06-26 06:00:00,Columbia St,2.0,1.0381109
7353,2015-06-26 06:00:00,Concourse,2.0,1.6177034
7354,2015-06-26 06:00:00,Corona,5.0,1.2392303999999998
7355,2015-06-26 06:00:00,Crown Heights,22.0,19.121060399999998
7356,2015-06-26 06:00:00,Ditmars Steinway,13.0,8.131769
7357,2015-06-26 06:00:00,Downtown Brooklyn,7.0,8.576642999999999
7358,2015-06-26 06:00:00,Dyker Heights,2.0,1.2871726000000001
7359,2015-06-26 06:00:00,East Elmhurst,4.0,2.0302615
7360,2015-06-26 06:00:00,East Flatbush,11.0,6.611656
7361,2015-06-26 06:00:00,East Harlem,19.0,13.764914000000001
7362,2015-06-26 06:00:00,East New York,5.0,2.3461933
7363,2015-06-26 06:00:00,East Village,66.0,50.615639
7364,2015-06-26 06:00:00,Elmhurst,8.0,5.0989577
7365,2015-06-26 06:00:00,Financial District,46.0,28.804333600000003
7366,2015-06-26 06:00:00,Flatbush,16.0,8.165888
7367,2015-06-26 06:00:00,Flatiron District,29.0,18.174026
7368,2015-06-26 06:00:00,Flatlands,3.0,2.3027656000000003
7369,2015-06-26 06:00:00,Flushing,8.0,3.9815341999999996
7370,2015-06-26 06:00:00,Forest Hills,5.0,7.587894
7371,2015-06-26 06:00:00,Fort Greene,16.0,7.4202447
7372,2015-06-26 06:00:00,Glendale,3.0,1.6320466999999999
7373,2015-06-26 06:00:00,Gowanus,2.0,2.1661425
7374,2015-06-26 06:00:00,Gramercy,66.0,37.05799
7375,2015-06-26 06:00:00,Greenpoint,25.0,19.645397
7376,2015-06-26 06:00:00,Greenwich Village,39.0,25.695239
7377,2015-06-26 06:00:00,Harlem,38.0,31.506596299999998
7378,2015-06-26 06:00:00,Inwood,3.0,2.7378786
7379,2015-06-26 06:00:00,Jackson Heights,6.0,6.217106299999999
7380,2015-06-26 06:00:00,Jamaica,4.0,1.4874328
7381,2015-06-26 06:00:00,Jamaica Hills,3.0,2.1841297
7382,2015-06-26 06:00:00,John F. Kennedy International Airport,128.0,31.141933
7383,2015-06-26 06:00:00,Kensington,1.0,1.9680761999999998
7384,2015-06-26 06:00:00,Kew Gardens,3.0,1.8768593
7385,2015-06-26 06:00:00,Kew Gardens Hills,3.0,1.2386968
7386,2015-06-26 06:00:00,Kips Bay,12.0,13.842464999999999
7387,2015-06-26 06:00:00,LaGuardia Airport,4.0,4.0205636
7388,2015-06-26 06:00:00,Little Italy,20.0,15.164148999999998
7389,2015-06-26 06:00:00,Long Island City,15.0,11.4580512
7390,2015-06-26 06:00:00,Lower East Side,29.0,17.961657000000002
7391,2015-06-26 06:00:00,Marine Park,2.0,0.80761576
7392,2015-06-26 06:00:00,Maspeth,5.0,3.3249492999999997
7393,2015-06-26 06:00:00,Middle Village,1.0,1.8546127000000001
7394,2015-06-26 06:00:00,Midtown,140.0,77.66594599999999
7395,2015-06-26 06:00:00,Midwood,3.0,1.4837718
7396,2015-06-26 06:00:00,Morningside Heights,10.0,7.021164
7397,2015-06-26 06:00:00,Murray Hill,27.0,17.20862
7398,2015-06-26 06:00:00,Navy Yard,1.0,0.44336048
7399,2015-06-26 06:00:00,North Riverdale,0.0,1.3277173
7400,2015-06-26 06:00:00,Park Slope,23.0,19.96203
7401,2015-06-26 06:00:00,Port Morris,1.0,1.5000003999999998
7402,2015-06-26 06:00:00,Prospect Heights,10.0,6.629910000000001
7403,2015-06-26 06:00:00,Prospect-Lefferts Gardens,8.0,6.2013755
7404,2015-06-26 06:00:00,Red Hook,2.0,0.74912524
7405,2015-06-26 06:00:00,Rego Park,3.0,2.0788927
7406,2015-06-26 06:00:00,Richmond Hill,4.0,1.6431233
7407,2015-06-26 06:00:00,Ridgewood,2.0,4.4225445
7408,2015-06-26 06:00:00,Sheepshead Bay,1.0,0.95107806
7409,2015-06-26 06:00:00,SoHo,26.0,19.1208527
7410,2015-06-26 06:00:00,South Ozone Park,7.0,1.6836276999999997
7411,2015-06-26 06:00:00,Spuyten Duyvil,2.0,1.9530592
7412,2015-06-26 06:00:00,Stuyvesant Town,14.0,11.716789
7413,2015-06-26 06:00:00,Sunnyside,8.0,6.221519
7414,2015-06-26 06:00:00,Sunset Park,4.0,5.876048000000001
7415,2015-06-26 06:00:00,Theater District,24.0,17.565063000000002
7416,2015-06-26 06:00:00,Two Bridges,8.0,8.86868
7417,2015-06-26 06:00:00,Upper East Side,108.0,76.887397
7418,2015-06-26 06:00:00,Upper West Side,101.0,65.55223699999999
7419,2015-06-26 06:00:00,Vinegar Hill,10.0,3.7165785000000002
7420,2015-06-26 06:00:00,Washington Heights,19.0,15.871611999999999
7421,2015-06-26 06:00:00,West Village,65.0,46.394225000000006
7422,2015-06-26 06:00:00,Williamsburg,69.0,73.11904
7423,2015-06-26 06:00:00,Windsor Terrace,3.0,3.1987052000000005
7424,2015-06-26 06:00:00,Woodhaven,5.0,1.8643604999999999
7425,2015-06-26 06:00:00,Woodside,2.0,3.192459
7426,2015-06-26 07:00:00,Astoria,41.0,30.4758182
7427,2015-06-26 07:00:00,Battery Park City,27.0,19.531403
7428,2015-06-26 07:00:00,Bay Ridge,15.0,8.773424
7429,2015-06-26 07:00:00,Bayside,1.0,1.2503604
7430,2015-06-26 07:00:00,Bedford-Stuyvesant,37.0,35.173461200000006
7431,2015-06-26 07:00:00,Belmont,1.0,1.2848061000000002
7432,2015-06-26 07:00:00,Bensonhurst,2.0,1.9069044999999998
7433,2015-06-26 07:00:00,Boerum Hill,19.0,13.104459
7434,2015-06-26 07:00:00,Borough Park,3.0,1.5909715
7435,2015-06-26 07:00:00,Brooklyn Heights,21.0,15.000952999999999
7436,2015-06-26 07:00:00,Brownsville,0.0,2.5710092
7437,2015-06-26 07:00:00,Bushwick,25.0,35.783057
7438,2015-06-26 07:00:00,Canarsie,6.0,4.730324700000001
7439,2015-06-26 07:00:00,Carroll Gardens,5.0,6.421894
7440,2015-06-26 07:00:00,Central Park,0.0,3.6660738
7441,2015-06-26 07:00:00,Chelsea,79.0,56.648763
7442,2015-06-26 07:00:00,Chinatown,5.0,4.0124435
7443,2015-06-26 07:00:00,Civic Center,61.0,51.03375
7444,2015-06-26 07:00:00,Clinton Hill,99.0,69.812475
7445,2015-06-26 07:00:00,Cobble Hill,8.0,4.389305
7446,2015-06-26 07:00:00,Columbia St,4.0,2.0164979
7447,2015-06-26 07:00:00,Concourse,3.0,2.7803972000000003
7448,2015-06-26 07:00:00,Corona,1.0,1.9646493999999999
7449,2015-06-26 07:00:00,Crown Heights,39.0,28.506726999999998
7450,2015-06-26 07:00:00,Ditmars Steinway,14.0,11.214443
7451,2015-06-26 07:00:00,Downtown Brooklyn,17.0,12.918769000000001
7452,2015-06-26 07:00:00,Dyker Heights,3.0,2.0192044
7453,2015-06-26 07:00:00,East Elmhurst,4.0,3.5629826
7454,2015-06-26 07:00:00,East Flatbush,9.0,10.8553811
7455,2015-06-26 07:00:00,East Harlem,33.0,22.076194
7456,2015-06-26 07:00:00,East New York,3.0,4.0423284
7457,2015-06-26 07:00:00,East Village,104.0,71.376947
7458,2015-06-26 07:00:00,Elmhurst,9.0,7.8017848999999995
7459,2015-06-26 07:00:00,Financial District,54.0,40.2919545
7460,2015-06-26 07:00:00,Flatbush,20.0,13.150829000000002
7461,2015-06-26 07:00:00,Flatiron District,51.0,26.720602000000003
7462,2015-06-26 07:00:00,Flatlands,6.0,3.3192559999999998
7463,2015-06-26 07:00:00,Flushing,4.0,6.0430502
