,Datetime,Zone,actual,pred,rmse
167,2015-06-23 01:00:00,Rego Park,4.0,1.0327716999999998,2.1806454055638684
168,2015-06-23 01:00:00,Richmond Hill,0.0,0.8373072,2.3829981842711603
169,2015-06-23 01:00:00,Ridgewood,7.0,2.9903963,3.815614272604877
170,2015-06-23 01:00:00,Sheepshead Bay,2.0,0.76971006,2.7706717787375768
171,2015-06-23 01:00:00,SoHo,56.0,33.966733000000005,33.30600968519862
172,2015-06-23 01:00:00,South Ozone Park,1.0,1.1385192,2.2354444944428766
173,2015-06-23 01:00:00,Spuyten Duyvil,0.0,0.7566588000000001,2.1202408261970604
174,2015-06-23 01:00:00,Stuyvesant Town,2.0,2.5116357999999996,7.812766738267577
175,2015-06-23 01:00:00,Sunnyside,9.0,3.5024254,5.786879812104113
176,2015-06-23 01:00:00,Sunset Park,24.0,7.563439600000001,6.064913053037412
177,2015-06-23 01:00:00,Theater District,74.0,32.846764,36.83930465380375
178,2015-06-23 01:00:00,Two Bridges,8.0,4.9675694,7.587234660789994
179,2015-06-23 01:00:00,Upper East Side,300.0,196.350933,95.4038767358616
180,2015-06-23 01:00:00,Upper West Side,318.0,179.84388000000004,70.95362614909723
181,2015-06-23 01:00:00,Vinegar Hill,0.0,3.5669096,4.9811179006426585
182,2015-06-23 01:00:00,Washington Heights,30.0,15.4525858,8.862578357413025
183,2015-06-23 01:00:00,West Village,140.0,55.995492,74.4851596938113
184,2015-06-23 01:00:00,Williamsburg,282.0,154.829511,55.46187256884428
185,2015-06-23 01:00:00,Windsor Terrace,2.0,1.1360861999999998,3.5064260939825203
186,2015-06-23 01:00:00,Woodhaven,5.0,0.91784656,1.711797460774502
187,2015-06-23 01:00:00,Woodside,1.0,2.2427316000000004,3.158947385794056
188,2015-06-23 02:00:00,Astoria,8.0,11.23242668,11.620707378694139
189,2015-06-23 02:00:00,Battery Park City,6.0,5.0594788,13.687420884961906
190,2015-06-23 02:00:00,Bay Ridge,1.0,1.2369273,4.252976351413535
191,2015-06-23 02:00:00,Bayside,1.0,0.58286417,1.6364236762131057
192,2015-06-23 02:00:00,Bedford-Stuyvesant,72.0,28.591792499999997,16.316025575083504
193,2015-06-23 02:00:00,Belmont,0.0,0.38958767,1.6957978757025234
194,2015-06-23 02:00:00,Bensonhurst,0.0,0.3489204,2.1266530099798406
195,2015-06-23 02:00:00,Boerum Hill,3.0,2.3811072999999996,7.164137913226434
196,2015-06-23 02:00:00,Borough Park,2.0,0.72389066,3.22180614066215
197,2015-06-23 02:00:00,Brooklyn Heights,4.0,2.1014892999999994,5.923462041269338
198,2015-06-23 02:00:00,Brownsville,2.0,0.5651338,2.0496675424813207
199,2015-06-23 02:00:00,Bushwick,40.0,30.492393999999997,18.0121190791668
200,2015-06-23 02:00:00,Canarsie,2.0,1.3511277,2.6771070176887664
201,2015-06-23 02:00:00,Carroll Gardens,2.0,1.2607574,4.995122133980957
202,2015-06-23 02:00:00,Central Park,3.0,0.55341315,7.3890272547657565
203,2015-06-23 02:00:00,Chelsea,70.0,44.184842,60.83031713351858
204,2015-06-23 02:00:00,Chinatown,1.0,3.2213457,6.259611586487543
205,2015-06-23 02:00:00,Civic Center,23.0,9.04815,31.846871890582158
206,2015-06-23 02:00:00,Clinton Hill,84.0,56.3312088,58.478640128027
207,2015-06-23 02:00:00,Cobble Hill,0.0,0.7684951,3.4757702140575244
208,2015-06-23 02:00:00,Columbia St,1.0,0.23959287,2.3120801622100644
209,2015-06-23 02:00:00,Concourse,3.0,0.8328446,8.18372943842629
210,2015-06-23 02:00:00,Corona,0.0,0.6530887,1.831514757502101
211,2015-06-23 02:00:00,Crown Heights,40.0,11.609859799999999,14.083653092563917
212,2015-06-23 02:00:00,Ditmars Steinway,3.0,1.9046893,4.8224847458195415
213,2015-06-23 02:00:00,Downtown Brooklyn,2.0,2.1795207999999997,5.277874501048974
214,2015-06-23 02:00:00,Dyker Heights,1.0,0.27349395,1.7854236203287617
215,2015-06-23 02:00:00,East Elmhurst,0.0,0.703287,2.325145370405893
216,2015-06-23 02:00:00,East Flatbush,12.0,7.79447826,9.091582803254672
217,2015-06-23 02:00:00,East Harlem,4.0,8.353047799999999,13.09308947464283
218,2015-06-23 02:00:00,East New York,2.0,1.0793921,2.422936980320916
219,2015-06-23 02:00:00,East Village,80.0,42.124042,50.69184551648319
220,2015-06-23 02:00:00,Elmhurst,14.0,6.082662399999999,4.744552118350919
221,2015-06-23 02:00:00,Financial District,128.0,44.1312104,30.783155392398704
222,2015-06-23 02:00:00,Flatbush,3.0,2.3520392999999995,6.379575325669541
223,2015-06-23 02:00:00,Flatiron District,16.0,8.447457,22.01531944664514
224,2015-06-23 02:00:00,Flatlands,1.0,1.3432287,2.548479554164889
225,2015-06-23 02:00:00,Flushing,2.0,4.1085,4.774484441537053
226,2015-06-23 02:00:00,Forest Hills,6.0,1.7772720000000002,3.8842943425192575
227,2015-06-23 02:00:00,Fort Greene,5.0,3.476205,7.284382066058796
228,2015-06-23 02:00:00,Glendale,0.0,0.4592669,2.0038408185051493
